publisher	wordcount	price	sentiment	numreviews	numbooks
Page	820	0.10392053189504719	3.86165730337	4
Page	2090	-0.2447227473211929	3.6	5
Page	850	-0.21113133217676255	2.0624252311	5
Page	820	-0.21113133217676255	2.98409461664	4
Page	1470	-0.17732396061325656	3.46614583333	4
Page	660	-0.17732396061325656	3.82204861111	4
Page	420	-0.11902960541116071	3.91186252772	5
Page	30	-0.7377144775005715	3.76979742173	2
Page	80	-0.14319373348734454	3.70060080107	2
Small	1190	-0.19542597029307618	3.70467648943	5
Small	920	-0.19542597029307618	3.63084561179	4
Small	320	-0.19542597029307618	3.09502455691	6
Small	240	-0.40500472371936214	3.4187059577200003	5
Small	370	-1.0367154711713678	3.86165730337	4
Small	970	0.10392053189504719	3.36165730337	4
Small	6170	0.10392053189504719	3.41076058773	13
Small	1380	0.10392053189504719	3.41332263242	7
Small	1120	-0.044858077200572055	3.77808988764	7
Small	390	0.0	3.29775280899	3
Small	920	0.11773471081265255	3.33333333333	4
Small	930	0.11773471081265255	3.66666666667	4
Small	960	-0.2447227473211929	3.33333333333	4
Small	1310	-0.2447227473211929	3.09523809524	7
Small	1480	-0.2447227473211929	3.5	6
Small	1380	-0.2447227473211929	3.4	5
Small	3580	-0.2447227473211929	3.18518518519	9
Small	2390	0.11773471081265255	3.16666666667	6
Small	590	-0.20263105733618758	3.42049944682	6
Small	1750	-2.1443123556240888e-16	3.89679152837	6
Small	4060	-0.20263105733618758	3.1427216690400006	9
Small	670	-0.20263105733618758	3.5045993361800005	5
Small	1420	-0.20263105733618758	3.75229966809	5
Small	910	-0.20263105733618758	3.69037458511	6
Small	2090	-0.20263105733618758	3.69037458511	8
Small	1050	-0.20263105733618758	3.08716611348	6
Small	1190	0.03879705080767735	3.53556187767	4
Small	1160	-0.15697795058614264	2.57803153888	4
Small	1860	-0.15697795058614264	3.58727569331	5
Small	1310	-0.15697795058614264	3.15606307776	6
Small	2850	-0.15697795058614264	3.01680755351	11
Small	330	-0.15697795058614264	3.65606307776	4
Small	850	-0.21113133217676255	3.82803153888	4
Small	1560	-0.21113133217676255	3.65606307776	8
Small	2930	-0.27033476839796167	3.5855429292900003	11
Small	1070	-0.11531675542345309	3.19212962963	6
Small	880	-0.27033476839796167	3.31076388889	6
Small	640	-0.27033476839796167	2.51527777778	5
Small	1450	-0.11902960541116071	3.0	6
Small	550	-0.11902960541116071	4.0	2
Small	2040	-0.035237202534306275	3.71186252772	5
Small	2280	-0.11902960541116071	3.15980361102	7
Small	690	-1.8605650992510185e-16	3.0296563192900003	4
Small	870	-1.8605650992510185e-16	3.77965631929	4
Small	1270	-0.1719907536425362	3.35972989564	3
Small	840	-0.1719907536425362	3.88489871087	4
Small	390	0.0	2.76979742173	2
Small	330	0.0	3.76979742173	2
Small	700	0.0	3.51319828115	3
Small	470	0.0	3.84653161449	3
Small	730	-0.2568493122212414	3.6546961326	4
Small	8380	-0.1719907536425362	3.785144260280001	15
Small	360	0.0	3.26979742173	2
Small	1170	-0.1719907536425362	3.26979742173	4
Small	10	-0.1719907536425362	3.53959484346	1
Small	470	-0.14319373348734454	3.40120160214	2
Small	660	-0.14319373348734454	3.60080106809	3
Small	1190	-0.14319373348734454	3.3009012016000003	4
Small	1230	-0.0405669505584322	3.68024032043	5
Small	1530	-0.2815326139018911	3.88254948935	11
Small	1520	0.026007743620387477	3.74533826476	9
Small	810	-0.15851647089297957	3.05547850208	5
Small	1080	0.026007743620387477	3.61800739713	6
Small	1510	-0.03821394839867345	2.79208715596	4
Small	1280	-0.24465051671439053	3.7346494637	7
